DIA,DIA_SEMANA,MES,OBJECTID,PERIODO,RADICADO,X,Y,NUM_COMUNA,NUM_GRAVEDAD,NUM_DISENO,NUM_CLASE,NUM_BARRIO
24.0,4.0,6.0,663113.0,2018.0,1632301.0,-75.60087660365295,6.207817138102622,11.0,1.0,0.0,0.0,110.0
23.0,6.0,1.0,551614.0,2018.0,1614001.0,-75.57663302783915,6.208778513647577,3.0,1.0,0.0,0.0,100.0
30.0,3.0,3.0,558795.0,2018.0,1621811.0,-75.54217198852406,6.295889875317527,16.0,0.0,2.0,3.0,111.0
30.0,5.0,6.0,663145.0,2018.0,1632975.0,-75.54566894951442,6.281302671607193,5.0,0.0,0.0,0.0,6.0
3.0,2.0,9.0,676506.0,2018.0,1640700.0,-75.53858166273739,6.233232643931101,8.0,0.0,0.0,1.0,112.0
18.0,5.0,8.0,665793.0,2018.0,1638907.0,-75.54597216545827,6.185334826810852,17.0,0.0,0.0,0.0,113.0
30.0,0.0,8.0,673987.0,2018.0,1640303.0,-75.57851744211234,6.240020347675178,7.0,1.0,0.0,0.0,45.0
2.0,3.0,2.0,555248.0,2018.0,1615444.0,-75.59240967920915,6.2467826208131925,7.0,0.0,0.0,0.0,114.0
10.0,5.0,3.0,557507.0,2018.0,1619624.0,-75.57686911035,6.2540380901997805,7.0,1.0,1.0,0.0,30.0
15.0,0.0,3.0,557950.0,2018.0,1620209.0,-75.65457309479945,6.179173965053215,9.0,0.0,2.0,4.0,115.0
13.0,3.0,7.0,670279.0,2018.0,1634419.0,-75.63277654168931,6.280493601039916,13.0,0.0,1.0,1.0,116.0
28.0,3.0,9.0,672046.0,2018.0,1643966.0,-75.57138057444742,6.200517060297549,3.0,1.0,1.0,0.0,41.0
10.0,5.0,3.0,557489.0,2018.0,1619565.0,-75.57366588035336,6.293027264296567,12.0,0.0,0.0,1.0,87.0
20.0,6.0,2.0,558179.0,2018.0,1617453.0,-75.5969132781039,6.225841652132047,11.0,0.0,1.0,1.0,35.0
13.0,1.0,6.0,665348.0,2018.0,1630981.0,-75.57444417787507,6.303634525969723,15.0,0.0,2.0,3.0,117.0
20.0,0.0,9.0,673404.0,2018.0,1642815.0,-75.59708316677137,6.273955119744812,1.0,0.0,2.0,3.0,2.0
7.0,5.0,7.0,663345.0,2018.0,1633747.0,-75.54815612001741,6.274337073297324,5.0,0.0,0.0,1.0,118.0
16.0,2.0,4.0,564376.0,2018.0,1623835.0,-75.5604835426926,6.263644431678059,10.0,1.0,0.0,0.0,119.0
15.0,0.0,11.0,678040.0,2018.0,1649813.0,-75.54183622849898,6.263327530145202,5.0,1.0,0.0,0.0,60.0
20.0,0.0,12.0,682943.0,2018.0,1654062.0,-75.56426165529885,6.244488052966847,2.0,0.0,1.0,3.0,3.0
14.0,1.0,2.0,555114.0,2018.0,1616527.0,-75.58439624702694,6.285782304777628,1.0,0.0,2.0,4.0,120.0
3.0,6.0,7.0,661406.0,2018.0,1633247.0,-75.58877380735898,6.260435536644027,7.0,1.0,1.0,0.0,121.0
1.0,0.0,2.0,552472.0,2018.0,1615078.0,-75.58769055749524,6.262340683049724,7.0,1.0,0.0,0.0,121.0
16.0,2.0,7.0,669286.0,2018.0,1634733.0,-75.57511286886594,6.224148792701688,3.0,0.0,2.0,0.0,38.0
4.0,4.0,11.0,678517.0,2018.0,1648592.0,-75.59149888469796,6.2315532706329915,11.0,1.0,0.0,0.0,29.0
26.0,2.0,3.0,558298.0,2018.0,1622089.0,-75.58027643515534,6.250500013452692,7.0,0.0,0.0,0.0,108.0
30.0,6.0,1.0,566327.0,2018.0,1614786.0,-75.55612494352106,6.282040741622658,10.0,0.0,1.0,0.0,85.0
12.0,0.0,7.0,669743.0,2018.0,1634205.0,-75.60195653938311,6.284354144340961,1.0,0.0,2.0,0.0,122.0
11.0,6.0,9.0,674169.0,2018.0,1641884.0,-75.56667398279453,6.243274638276051,2.0,0.0,1.0,0.0,53.0
6.0,6.0,3.0,556550.0,2018.0,1619189.0,-75.56639997853267,6.244881221257732,2.0,0.0,0.0,0.0,53.0
8.0,6.0,5.0,559495.0,2018.0,1626708.0,-75.59933340287819,6.245512028077253,7.0,1.0,1.0,0.0,51.0
12.0,3.0,10.0,681372.0,2018.0,1645702.0,-75.57525396234848,6.246313855457983,2.0,1.0,0.0,0.0,86.0
14.0,1.0,3.0,558750.0,2018.0,1619996.0,-75.57279294260067,6.2352685216506485,2.0,0.0,0.0,4.0,37.0
4.0,0.0,10.0,672098.0,2018.0,1644983.0,-75.59782802148496,6.222382169122237,11.0,0.0,0.0,4.0,35.0
30.0,3.0,11.0,686622.0,2018.0,1651543.0,-75.57069837503396,6.2098753119430325,3.0,0.0,0.0,4.0,107.0
9.0,5.0,6.0,664305.0,2018.0,1630548.0,-75.5846322251879,6.244501696652768,7.0,1.0,0.0,0.0,45.0
26.0,2.0,2.0,557975.0,2018.0,1617957.0,-75.58306243803818,6.239497038636366,7.0,1.0,0.0,0.0,45.0
26.0,2.0,11.0,684675.0,2018.0,1651084.0,-75.53959244214954,6.239802674952438,8.0,0.0,0.0,1.0,112.0
23.0,6.0,1.0,551930.0,2018.0,1614071.0,-75.59834707376346,6.238940844262035,7.0,1.0,1.0,0.0,9.0
8.0,1.0,8.0,666035.0,2018.0,1637976.0,-75.56426165529885,6.244488052966847,2.0,1.0,0.0,0.0,3.0
18.0,0.0,10.0,681647.0,2018.0,1646592.0,-75.5733216955233,6.2400545388818625,2.0,1.0,0.0,0.0,69.0
27.0,5.0,1.0,552250.0,2018.0,1614515.0,-75.57075374163405,6.249667397041438,2.0,1.0,0.0,0.0,3.0
1.0,4.0,4.0,558133.0,2018.0,1622087.0,-75.57381798969244,6.258734585007812,2.0,0.0,0.0,0.0,50.0
12.0,0.0,7.0,670087.0,2018.0,1634292.0,-75.57653230321294,6.2538876643000565,2.0,0.0,1.0,0.0,13.0
17.0,5.0,2.0,552696.0,2018.0,1617057.0,-75.58203844307978,6.2736774670188025,1.0,1.0,0.0,0.0,109.0
25.0,4.0,3.0,557585.0,2018.0,1621267.0,-75.60299361846299,6.211305526468843,11.0,0.0,0.0,4.0,71.0
20.0,0.0,9.0,673396.0,2018.0,1642971.0,-75.56831927653901,6.225641914434672,2.0,1.0,0.0,0.0,19.0
31.0,3.0,8.0,675294.0,2018.0,1640663.0,-75.60751326526962,6.232526511545679,11.0,1.0,1.0,0.0,123.0
25.0,1.0,4.0,563263.0,2018.0,1625057.0,-75.5428767196852,6.289713636095162,16.0,2.0,0.0,1.0,124.0
14.0,4.0,10.0,682268.0,2018.0,1645890.0,-75.54850148521962,6.284116885006907,5.0,0.0,1.0,0.0,125.0
5.0,6.0,6.0,664947.0,2018.0,1629846.0,-75.59324758187792,6.242870493361868,7.0,1.0,0.0,0.0,114.0
31.0,1.0,1.0,552560.0,2018.0,1614804.0,-75.57943598116401,6.214936812740286,0.0,0.0,0.0,3.0,0.0
12.0,2.0,3.0,557469.0,2018.0,1619829.0,-75.60231009354298,6.250349110285184,4.0,0.0,0.0,0.0,43.0
11.0,2.0,6.0,664696.0,2018.0,1630927.0,-75.57341480709795,6.299326216678934,15.0,0.0,0.0,1.0,117.0
20.0,6.0,2.0,555972.0,2018.0,1617356.0,-75.57465010063406,6.236077703128549,2.0,1.0,0.0,0.0,37.0
16.0,3.0,3.0,558786.0,2018.0,1620655.0,-75.57418398663563,6.233620059468975,2.0,1.0,0.0,0.0,37.0
24.0,2.0,12.0,683967.0,2018.0,1654552.0,-75.5813816718692,6.295565011023195,15.0,0.0,0.0,3.0,126.0
24.0,3.0,8.0,665804.0,2018.0,1639547.0,-75.5621591989197,6.2445534088935,2.0,0.0,0.0,1.0,67.0
6.0,5.0,10.0,673153.0,2018.0,1645126.0,-75.5835620488963,6.257907036628518,7.0,1.0,0.0,0.0,30.0
5.0,4.0,8.0,667595.0,2018.0,1637293.0,-75.54787666716298,6.204506385962019,3.0,1.0,0.0,0.0,83.0
3.0,6.0,7.0,661572.0,2018.0,1633311.0,-75.57024866135758,6.2615656568790925,2.0,0.0,0.0,0.0,50.0
30.0,4.0,9.0,672969.0,2018.0,1644265.0,-75.58198458379677,6.298211680169303,15.0,0.0,2.0,1.0,127.0
8.0,5.0,9.0,676588.0,2018.0,1641487.0,-75.57413792846867,6.265374082308207,12.0,0.0,0.0,4.0,34.0
26.0,3.0,10.0,680099.0,2018.0,1647437.0,-75.5723550685229,6.280477754462629,12.0,0.0,1.0,3.0,78.0
11.0,2.0,6.0,664682.0,2018.0,1630675.0,-75.57509796669461,6.233696344150418,2.0,0.0,0.0,1.0,37.0
24.0,2.0,12.0,682630.0,2018.0,1654810.0,-75.57165541711865,6.309216336789527,12.0,1.0,0.0,0.0,56.0
20.0,5.0,1.0,551159.0,2018.0,1613691.0,-75.57622120836767,6.293888953316173,15.0,0.0,0.0,0.0,128.0
13.0,4.0,5.0,559475.0,2018.0,1626979.0,-75.54112266518794,6.237542628297253,8.0,0.0,2.0,1.0,112.0
18.0,6.0,12.0,684234.0,2018.0,1653809.0,-75.55928986713404,6.265892423920418,10.0,0.0,1.0,0.0,82.0
22.0,2.0,10.0,680582.0,2018.0,1646861.0,-75.56491094904919,6.2563580111244335,2.0,1.0,2.0,0.0,33.0
29.0,0.0,3.0,553294.0,2018.0,1621756.0,-75.6136400803187,6.251096103354486,4.0,2.0,0.0,0.0,129.0
13.0,3.0,7.0,670287.0,2018.0,1634591.0,-75.55435716882809,6.282165015791716,10.0,1.0,0.0,0.0,85.0
26.0,5.0,5.0,567081.0,2018.0,1628667.0,-75.55798793235226,6.303455204461566,12.0,1.0,0.0,0.0,48.0
18.0,4.0,2.0,561577.0,2018.0,1616977.0,-75.58636792973101,6.214372993092098,0.0,1.0,0.0,0.0,0.0
29.0,2.0,10.0,680668.0,2018.0,1647612.0,-75.53978299450456,6.231757930392951,6.0,1.0,0.0,0.0,130.0
26.0,2.0,2.0,557968.0,2018.0,1618051.0,-75.57852283508434,6.238954656798126,11.0,0.0,0.0,0.0,39.0
12.0,2.0,2.0,555095.0,2018.0,1616229.0,-75.59942867263693,6.224158248136673,11.0,0.0,0.0,0.0,131.0
10.0,0.0,5.0,564531.0,2018.0,1626778.0,-75.56841841048234,6.243857739873219,2.0,1.0,5.0,0.0,53.0
2.0,4.0,12.0,684944.0,2018.0,1651985.0,-75.57029023991169,6.24586913844895,2.0,1.0,1.0,0.0,12.0
8.0,0.0,3.0,562103.0,2018.0,1619390.0,-75.59348528677269,6.261420894518919,7.0,0.0,1.0,0.0,57.0
16.0,3.0,3.0,553629.0,2018.0,1620457.0,-75.57742135110907,6.271537807759677,12.0,1.0,0.0,0.0,18.0
13.0,6.0,3.0,556742.0,2018.0,1619870.0,-75.5376573876437,6.233200232158282,8.0,0.0,2.0,4.0,112.0
5.0,0.0,7.0,662463.0,2018.0,1633589.0,-75.5564266960531,6.254857405909599,8.0,1.0,0.0,0.0,94.0
7.0,3.0,12.0,684816.0,2018.0,1652741.0,-75.56352842221494,6.248939760383582,2.0,1.0,0.0,0.0,3.0
30.0,2.0,7.0,670310.0,2018.0,1636542.0,-75.5769600070179,6.195131553472327,3.0,1.0,0.0,0.0,97.0
26.0,3.0,1.0,552397.0,2018.0,1614368.0,-75.59663343662265,6.263845640107039,7.0,0.0,0.0,0.0,10.0
19.0,1.0,12.0,682826.0,2018.0,1654016.0,-75.59414342376718,6.2803158951956926,1.0,1.0,1.0,0.0,44.0
30.0,2.0,4.0,563027.0,2018.0,1625508.0,-75.58424901240339,6.262267231104501,1.0,0.0,0.0,3.0,132.0
20.0,5.0,10.0,679702.0,2018.0,1646498.0,-75.5436989233288,6.24008103111478,8.0,0.0,0.0,1.0,133.0
30.0,3.0,11.0,686478.0,2018.0,1651598.0,-75.57957445644308,6.246984465445582,2.0,0.0,6.0,0.0,86.0
20.0,6.0,3.0,553710.0,2018.0,1620716.0,-75.57499263935328,6.253077308198023,2.0,0.0,0.0,0.0,13.0
8.0,5.0,9.0,676400.0,2018.0,1641759.0,-75.5672349300395,6.245635916733291,2.0,1.0,0.0,0.0,53.0
16.0,6.0,10.0,680742.0,2018.0,1646194.0,-75.58421079956214,6.2844379031357525,1.0,0.0,0.0,1.0,93.0
21.0,2.0,5.0,561115.0,2018.0,1628069.0,-75.56825967792254,6.243768511461546,2.0,0.0,1.0,3.0,53.0
20.0,6.0,3.0,566508.0,2018.0,1620865.0,-75.59698151310118,6.248595157837593,7.0,0.0,1.0,0.0,51.0
12.0,2.0,2.0,554782.0,2018.0,1616211.0,-75.55738393444388,6.2394788557508365,6.0,1.0,0.0,0.0,66.0
22.0,4.0,4.0,564353.0,2018.0,1624475.0,-75.57959487705884,6.204878289744022,0.0,0.0,0.0,0.0,68.0
23.0,1.0,5.0,560017.0,2018.0,1628593.0,-75.57653230321294,6.2538876643000565,2.0,0.0,0.0,0.0,13.0
14.0,3.0,12.0,684893.0,2018.0,1653509.0,-75.57039052290898,6.289194239256277,12.0,1.0,0.0,0.0,87.0
25.0,5.0,8.0,674851.0,2018.0,1639658.0,-75.63758154678244,6.17524469822007,9.0,0.0,0.0,0.0,15.0
27.0,2.0,8.0,675532.0,2018.0,1640026.0,-75.57096101439826,6.251791543793964,2.0,0.0,0.0,0.0,13.0
20.0,0.0,12.0,683227.0,2018.0,1654037.0,-75.56233245729996,6.248472725210721,2.0,0.0,0.0,1.0,3.0
22.0,2.0,1.0,551648.0,2018.0,1613761.0,-75.60716295341398,6.2767513495339955,1.0,0.0,0.0,0.0,134.0
18.0,0.0,1.0,551286.0,2018.0,1613468.0,-75.58913852092874,6.244505848221217,7.0,1.0,0.0,0.0,102.0
1.0,5.0,9.0,675639.0,2018.0,1640703.0,-75.57336410801786,6.2762993238647775,12.0,0.0,0.0,0.0,78.0
13.0,1.0,6.0,665317.0,2018.0,1631161.0,-75.550507149604,6.290883284091032,16.0,1.0,0.0,0.0,135.0
5.0,3.0,1.0,549770.0,2018.0,1612061.0,-75.54867218565222,6.286061405217301,16.0,0.0,2.0,1.0,136.0
17.0,5.0,3.0,552818.0,2018.0,1620617.0,-75.55953887150535,6.256060281310942,8.0,1.0,1.0,0.0,94.0
14.0,1.0,11.0,677329.0,2018.0,1649729.0,-75.59160333924935,6.2337525407723895,11.0,1.0,0.0,0.0,29.0
23.0,3.0,3.0,553034.0,2018.0,1621368.0,-75.56102452134894,6.203710542142352,3.0,1.0,2.0,0.0,137.0
28.0,4.0,10.0,680160.0,2018.0,1647541.0,-75.57910299124251,6.251656141818434,7.0,1.0,0.0,0.0,46.0
17.0,1.0,10.0,680933.0,2018.0,1646205.0,-75.56463793051962,6.249259161918634,2.0,0.0,7.0,1.0,3.0
17.0,5.0,2.0,553908.0,2018.0,1616917.0,-75.55030398081765,6.25730344291335,8.0,0.0,2.0,0.0,49.0
9.0,0.0,8.0,666579.0,2018.0,1637812.0,-75.58078019617676,6.25662320002962,7.0,0.0,1.0,0.0,30.0
9.0,6.0,1.0,566474.0,2018.0,1612391.0,-75.56874957875071,6.264690418423389,10.0,0.0,0.0,0.0,138.0
21.0,1.0,2.0,556519.0,2018.0,1617462.0,-75.55078458530137,6.231429989195777,6.0,1.0,0.0,0.0,139.0
27.0,6.0,2.0,556993.0,2018.0,1618277.0,-75.58299862771423,6.257048753935819,7.0,1.0,0.0,0.0,30.0
13.0,4.0,5.0,566025.0,2018.0,1627251.0,-75.56314739364227,6.264078661010588,10.0,1.0,3.0,0.0,119.0
6.0,4.0,5.0,561766.0,2018.0,1626376.0,-75.55692096514984,6.267159415509252,10.0,0.0,1.0,0.0,82.0
25.0,3.0,5.0,566666.0,2018.0,1629005.0,-75.58749008648262,6.239335856764238,7.0,1.0,0.0,0.0,45.0
22.0,2.0,10.0,680613.0,2018.0,1646880.0,-75.57320622524773,6.250662810353508,2.0,1.0,0.0,0.0,13.0
5.0,3.0,10.0,672647.0,2018.0,1645063.0,-75.56201249602665,6.208801599361602,3.0,1.0,0.0,0.0,140.0
22.0,0.0,2.0,555929.0,2018.0,1617791.0,-75.5695233614306,6.291661934587838,12.0,1.0,2.0,0.0,87.0
19.0,4.0,8.0,666311.0,2018.0,1639011.0,-75.56633931336349,6.293876868382418,12.0,1.0,1.0,0.0,80.0
12.0,2.0,2.0,555304.0,2018.0,1616279.0,-75.57521097023786,6.246884400434222,2.0,0.0,0.0,3.0,86.0
31.0,2.0,12.0,682597.0,2018.0,1655213.0,-75.55619132117474,6.251048832403755,2.0,0.0,2.0,2.0,141.0
17.0,0.0,5.0,559674.0,2018.0,1627715.0,-75.59302128030963,6.273389147204995,1.0,1.0,1.0,0.0,91.0
27.0,2.0,8.0,675385.0,2018.0,1639963.0,-75.57033827144197,6.286416916660674,12.0,0.0,0.0,3.0,87.0
24.0,2.0,12.0,682457.0,2018.0,1654686.0,-75.57339046648073,6.291565063003842,12.0,0.0,1.0,3.0,87.0
22.0,0.0,3.0,557538.0,2018.0,1620942.0,-75.55920836653834,6.266645132676438,10.0,1.0,1.0,0.0,119.0
13.0,0.0,12.0,684700.0,2018.0,1653403.0,-75.55798793235226,6.303455204461566,12.0,0.0,0.0,0.0,48.0
23.0,2.0,4.0,564687.0,2018.0,1624715.0,-75.5736502269465,6.275472658510621,12.0,0.0,0.0,0.0,18.0
12.0,2.0,2.0,554987.0,2018.0,1616342.0,-75.55304852352123,6.259343674740616,8.0,0.0,1.0,0.0,49.0
19.0,2.0,2.0,562411.0,2018.0,1617502.0,-75.57284331966639,6.196977515009844,3.0,1.0,2.0,0.0,142.0
20.0,6.0,2.0,558170.0,2018.0,1617387.0,-75.58031131015478,6.1948117046760425,3.0,1.0,1.0,0.0,65.0
22.0,4.0,7.0,669331.0,2018.0,1635257.0,-75.60596893999963,6.2238555565068125,11.0,0.0,0.0,0.0,131.0
31.0,2.0,12.0,682518.0,2018.0,1655096.0,-75.57512006411244,6.301392295646335,15.0,0.0,0.0,4.0,117.0
30.0,6.0,10.0,681037.0,2018.0,1647717.0,-75.54584404823298,6.271288548065113,5.0,0.0,2.0,3.0,118.0
30.0,0.0,8.0,673970.0,2018.0,1640304.0,-75.5789620947889,6.209079323536098,0.0,0.0,0.0,0.0,0.0
13.0,5.0,10.0,682235.0,2018.0,1645732.0,-75.60027956832556,6.238844346762176,7.0,0.0,0.0,4.0,9.0
24.0,1.0,1.0,551899.0,2018.0,1614057.0,-75.59562044434306,6.284883870926413,1.0,0.0,0.0,3.0,44.0
6.0,6.0,2.0,554447.0,2018.0,1615636.0,-75.56559265686053,6.231105714663486,6.0,0.0,0.0,0.0,143.0
25.0,2.0,6.0,661156.0,2018.0,1632478.0,-75.55622058730272,6.289675240268425,14.0,1.0,0.0,0.0,144.0
27.0,6.0,2.0,556997.0,2018.0,1618299.0,-75.5688368106977,6.24699704050812,2.0,0.0,0.0,1.0,3.0
24.0,5.0,2.0,560874.0,2018.0,1617810.0,-75.58788340206497,6.286076070071736,1.0,1.0,0.0,0.0,120.0
24.0,5.0,3.0,552985.0,2018.0,1621348.0,-75.59819039330176,6.221301177237669,11.0,1.0,1.0,0.0,145.0
26.0,2.0,3.0,558011.0,2018.0,1621429.0,-75.54514589495307,6.286729918345975,16.0,0.0,2.0,2.0,146.0
9.0,0.0,8.0,666581.0,2018.0,1637934.0,-75.5725860112565,6.250397933962455,2.0,1.0,0.0,0.0,13.0
4.0,6.0,12.0,686182.0,2018.0,1652075.0,-75.58751336690499,6.276493277049023,1.0,1.0,0.0,0.0,91.0
26.0,5.0,5.0,566699.0,2018.0,1628834.0,-75.60759744208806,6.252347104992716,4.0,0.0,0.0,0.0,147.0
22.0,2.0,10.0,680410.0,2018.0,1646775.0,-75.54926081055879,6.271059303539888,5.0,0.0,0.0,1.0,118.0
12.0,3.0,1.0,550383.0,2018.0,1612915.0,-75.54767278098196,6.248835063919617,8.0,1.0,0.0,0.0,148.0
5.0,2.0,2.0,555059.0,2018.0,1615364.0,-75.61146273660609,6.290168131711748,13.0,0.0,2.0,4.0,149.0
3.0,1.0,1.0,549620.0,2018.0,1612016.0,-75.5753211017513,6.242483406514541,2.0,0.0,1.0,0.0,150.0
23.0,2.0,7.0,669870.0,2018.0,1635430.0,-75.57530865260728,6.243399387295997,2.0,0.0,0.0,0.0,86.0
6.0,6.0,11.0,679398.0,2018.0,1648474.0,-75.55076843298397,6.2543509280741425,8.0,0.0,2.0,4.0,94.0
23.0,3.0,2.0,561984.0,2018.0,1617869.0,-75.56219871701674,6.254746088274927,2.0,1.0,0.0,0.0,33.0
28.0,5.0,4.0,565101.0,2018.0,1625479.0,-75.56186993201571,6.289897065554057,10.0,1.0,0.0,0.0,28.0
20.0,0.0,12.0,682949.0,2018.0,1654056.0,-75.57835740864209,6.213718728297707,0.0,0.0,1.0,0.0,0.0
13.0,1.0,6.0,665315.0,2018.0,1630970.0,-75.59368797028597,6.273650109645254,1.0,0.0,0.0,1.0,91.0
25.0,0.0,1.0,551993.0,2018.0,1614201.0,-75.60068811550293,6.231171580912862,11.0,1.0,3.0,0.0,17.0
10.0,2.0,12.0,686254.0,2018.0,1652910.0,-75.56639587850172,6.264320765537338,10.0,0.0,0.0,0.0,90.0
30.0,4.0,9.0,672775.0,2018.0,1643933.0,-75.56559265686053,6.231105714663486,6.0,0.0,0.0,0.0,143.0
29.0,2.0,10.0,680688.0,2018.0,1647570.0,-75.56451287701961,6.274592370055193,10.0,0.0,2.0,3.0,151.0
9.0,3.0,2.0,555691.0,2018.0,1616356.0,-75.56652067569674,6.244618323997332,2.0,1.0,0.0,0.0,53.0
3.0,5.0,11.0,678145.0,2018.0,1648162.0,-75.57563871586879,6.289585158812868,15.0,0.0,0.0,3.0,128.0
17.0,5.0,2.0,554221.0,2018.0,1617195.0,-75.57503658102446,6.250174592882353,2.0,1.0,0.0,0.0,12.0
20.0,0.0,12.0,682984.0,2018.0,1654187.0,-75.56959591191827,6.241135102392996,2.0,1.0,0.0,0.0,53.0
29.0,1.0,8.0,676418.0,2018.0,1640556.0,-75.57861543112429,6.252662268760727,7.0,1.0,0.0,0.0,46.0
14.0,1.0,3.0,558753.0,2018.0,1620073.0,-75.57336410801786,6.2762993238647775,12.0,1.0,0.0,0.0,78.0
19.0,2.0,3.0,552976.0,2018.0,1620709.0,-75.56238888137145,6.257020490937077,2.0,0.0,1.0,0.0,103.0
24.0,1.0,1.0,552204.0,2018.0,1614141.0,-75.57769384457478,6.242086206366124,2.0,0.0,1.0,1.0,86.0
5.0,3.0,1.0,550031.0,2018.0,1612185.0,-75.61085714341797,6.254377230526439,4.0,0.0,1.0,0.0,129.0
25.0,1.0,7.0,670789.0,2018.0,1635930.0,-75.56346537431574,6.311186839361555,12.0,1.0,0.0,0.0,152.0
25.0,1.0,4.0,563454.0,2018.0,1624947.0,-75.57033827144197,6.286416916660674,12.0,1.0,1.0,0.0,87.0
22.0,0.0,2.0,555937.0,2018.0,1617582.0,-75.59302128030963,6.273389147204995,1.0,0.0,0.0,4.0,91.0
23.0,4.0,12.0,683843.0,2018.0,1654533.0,-75.61336031562666,6.227828397164696,11.0,1.0,0.0,0.0,153.0
6.0,1.0,6.0,665093.0,2018.0,1630049.0,-75.56652695251927,6.287384815105268,12.0,0.0,5.0,0.0,80.0
6.0,2.0,8.0,667943.0,2018.0,1637321.0,-75.57724574274481,6.191604316639223,3.0,1.0,0.0,0.0,75.0
13.0,4.0,5.0,559480.0,2018.0,1627382.0,-75.57513869208,6.251338913186125,2.0,1.0,4.0,0.0,26.0
7.0,6.0,8.0,665681.0,2018.0,1637478.0,-75.57061625555437,6.276081123875643,12.0,0.0,0.0,0.0,78.0
7.0,4.0,10.0,673698.0,2018.0,1645043.0,-75.59994491135113,6.21385433707387,11.0,1.0,0.0,0.0,71.0
21.0,3.0,9.0,673570.0,2018.0,1643073.0,-75.5798663773243,6.2318555904075446,0.0,1.0,1.0,0.0,104.0
1.0,0.0,3.0,556679.0,2018.0,1618497.0,-75.58000139842002,6.192517242071217,3.0,0.0,0.0,0.0,75.0
25.0,4.0,11.0,677406.0,2018.0,1650662.0,-75.59663343662265,6.263845640107039,7.0,0.0,3.0,0.0,10.0
24.0,6.0,7.0,670236.0,2018.0,1635607.0,-75.60552076688317,6.2812035489677145,1.0,0.0,0.0,2.0,154.0
10.0,3.0,8.0,667286.0,2018.0,1637908.0,-75.57452083605351,6.231883017302803,2.0,0.0,2.0,4.0,37.0
23.0,2.0,7.0,669718.0,2018.0,1635571.0,-75.59129820844159,6.201975300032058,0.0,0.0,1.0,0.0,155.0
10.0,5.0,3.0,557513.0,2018.0,1619567.0,-75.55622155995523,6.290955551807003,14.0,0.0,1.0,1.0,156.0
23.0,3.0,2.0,556867.0,2018.0,1617848.0,-75.57637197898917,6.276243577676909,12.0,1.0,0.0,0.0,18.0
18.0,3.0,5.0,560643.0,2018.0,1627775.0,-75.57039052290898,6.289194239256277,12.0,0.0,0.0,0.0,87.0
8.0,6.0,5.0,560005.0,2018.0,1626564.0,-75.55490766270968,6.268120835384528,5.0,0.0,0.0,1.0,42.0
7.0,5.0,7.0,663016.0,2018.0,1633632.0,-75.56549706209012,6.296356852070162,12.0,0.0,0.0,0.0,62.0
16.0,3.0,11.0,678424.0,2018.0,1650011.0,-75.57366780102316,6.245803820854031,2.0,1.0,1.0,0.0,12.0
2.0,5.0,6.0,664037.0,2018.0,1629982.0,-75.57619237340509,6.213371534632919,3.0,1.0,0.0,0.0,4.0
12.0,0.0,7.0,669732.0,2018.0,1634326.0,-75.58357548114314,6.295116620938646,15.0,0.0,0.0,1.0,81.0
27.0,2.0,8.0,675891.0,2018.0,1639865.0,-75.57353275006773,6.295882608898608,15.0,0.0,2.0,4.0,117.0
29.0,6.0,5.0,565785.0,2018.0,1629275.0,-75.60007764137812,6.2440635146794925,7.0,1.0,1.0,0.0,9.0
25.0,4.0,11.0,677245.0,2018.0,1650714.0,-75.6273827297137,6.270033718825929,13.0,0.0,2.0,4.0,157.0
22.0,5.0,9.0,671470.0,2018.0,1643214.0,-75.57684934153293,6.246814573400201,2.0,1.0,1.0,0.0,26.0
15.0,4.0,7.0,671173.0,2018.0,1634724.0,-75.55168648748823,6.2553683664592405,8.0,1.0,0.0,0.0,49.0
18.0,0.0,10.0,681810.0,2018.0,1646277.0,-75.55975010065276,6.283433112316684,10.0,0.0,0.0,0.0,28.0
18.0,6.0,9.0,672302.0,2018.0,1642547.0,-75.57829483026231,6.239656564819867,7.0,1.0,0.0,0.0,45.0
1.0,0.0,2.0,552467.0,2018.0,1615024.0,-75.56550174082392,6.20220812002483,3.0,0.0,0.0,0.0,158.0
27.0,2.0,8.0,675884.0,2018.0,1640225.0,-75.56862849382473,6.236301260629617,2.0,1.0,3.0,0.0,19.0
23.0,2.0,4.0,564607.0,2018.0,1624807.0,-75.59973835215081,6.250098322918182,4.0,1.0,1.0,0.0,159.0
22.0,2.0,10.0,680418.0,2018.0,1647004.0,-75.58409698876248,6.205934343277267,0.0,1.0,0.0,0.0,68.0
16.0,6.0,10.0,680721.0,2018.0,1645974.0,-75.57691329963745,6.289995116674866,15.0,0.0,2.0,3.0,128.0
30.0,1.0,5.0,565851.0,2018.0,1629221.0,-75.64456950669158,6.173157871488159,9.0,0.0,0.0,2.0,15.0
4.0,3.0,5.0,565241.0,2018.0,1626015.0,-75.55748917205214,6.310701225729282,12.0,1.0,0.0,0.0,24.0
19.0,1.0,9.0,672873.0,2018.0,1642778.0,-75.54907503836726,6.268662397892673,5.0,0.0,1.0,0.0,89.0
8.0,4.0,4.0,563700.0,2018.0,1622907.0,-75.54764577895294,6.276051491819582,5.0,0.0,0.0,0.0,6.0
19.0,5.0,5.0,560041.0,2018.0,1628010.0,-75.57173659558461,6.257049201094532,2.0,1.0,3.0,0.0,40.0
