X,Y,OBJECTID,RADICADO,DIA,PERIODO,CBML,DIA_SEMANA,MES,NUM_COMUNA,NUM_GRAVEDAD,NUM_DISENO,NUM_CLASE,group
-75.59254897526952,6.256851619090861,564979.0,1624641.0,22.0,2018.0,1113.0,7.0,4.0,11.0,1.0,1.0,4.0,1
-75.55821926461286,6.265704008061412,558496.0,1618095.0,26.0,2018.0,409.0,1.0,2.0,4.0,2.0,1.0,1.0,1
-75.57873878690327,6.240285950953286,559952.0,1625820.0,2.0,2018.0,1105.0,3.0,5.0,11.0,1.0,1.0,1.0,1
-75.64356783994803,6.173219045012455,676233.0,1641477.0,8.0,2018.0,8000.0,6.0,9.0,20.0,1.0,1.0,2.0,0
-75.56999601205102,6.210472803948589,663344.0,1633765.0,7.0,2018.0,1418.0,6.0,7.0,14.0,1.0,2.0,1.0,0
-75.56006977635218,6.300945773589169,559766.0,1627523.0,17.0,2018.0,507.0,4.0,5.0,5.0,1.0,2.0,1.0,1
-75.57653230321294,6.2538876643000565,676956.0,1649470.0,13.0,2018.0,1006.0,2.0,11.0,10.0,1.0,2.0,1.0,0
-75.57041030841965,6.237501638744122,669655.0,1634843.0,17.0,2018.0,1013.0,2.0,7.0,10.0,4.0,2.0,1.0,0
-75.58326412809707,6.248619499867145,555992.0,1618132.0,27.0,2018.0,1103.0,2.0,2.0,11.0,3.0,1.0,6.0,1
-75.55943208720481,6.299177812848244,678526.0,1649087.0,10.0,2018.0,507.0,6.0,11.0,5.0,1.0,1.0,3.0,0
-75.54858301960773,6.259593253485867,549582.0,1611838.0,3.0,2018.0,801.0,3.0,1.0,8.0,1.0,2.0,1.0,1
-75.58456189098052,6.274620209711991,684012.0,1651639.0,1.0,2018.0,706.0,6.0,12.0,7.0,3.0,1.0,6.0,0
-75.60087660365295,6.207817138102622,663113.0,1632301.0,24.0,2018.0,1608.0,7.0,6.0,16.0,1.0,2.0,1.0,0
-75.57663302783915,6.208778513647577,551614.0,1614001.0,23.0,2018.0,1421.0,2.0,1.0,14.0,1.0,2.0,1.0,1
-75.54217198852406,6.295889875317527,558795.0,1621811.0,30.0,2018.0,101.0,5.0,3.0,1.0,3.0,1.0,6.0,1
-75.54566894951442,6.281302671607193,663145.0,1632975.0,30.0,2018.0,302.0,6.0,6.0,3.0,1.0,1.0,1.0,0
-75.53858166273739,6.233232643931101,676506.0,1640700.0,3.0,2018.0,813.0,1.0,9.0,8.0,1.0,1.0,2.0,0
-75.54597216545827,6.185334826810852,665793.0,1638907.0,18.0,2018.0,9004.0,6.0,8.0,17.0,1.0,1.0,1.0,0
-75.57851744211234,6.240020347675178,673987.0,1640303.0,30.0,2018.0,1105.0,4.0,8.0,11.0,1.0,2.0,1.0,0
-75.59240967920915,6.2467826208131925,555248.0,1615444.0,2.0,2018.0,1108.0,5.0,2.0,11.0,1.0,1.0,1.0,1
-75.57686911035,6.2540380901997805,557507.0,1619624.0,10.0,2018.0,1101.0,6.0,3.0,11.0,2.0,2.0,1.0,1
-75.65457309479945,6.179173965053215,557950.0,1620209.0,15.0,2018.0,8098.0,4.0,3.0,20.0,3.0,1.0,4.0,1
-75.63277654168931,6.280493601039916,670279.0,1634419.0,13.0,2018.0,6000.0,5.0,7.0,21.0,2.0,1.0,2.0,0
-75.57138057444742,6.200517060297549,672046.0,1643966.0,28.0,2018.0,1416.0,5.0,9.0,14.0,2.0,2.0,1.0,0
-75.57366588035336,6.293027264296567,557489.0,1619565.0,10.0,2018.0,511.0,6.0,3.0,5.0,1.0,1.0,2.0,1
-75.5969132781039,6.225841652132047,558179.0,1617453.0,20.0,2018.0,1605.0,2.0,2.0,16.0,2.0,1.0,2.0,1
-75.57444417787507,6.303634525969723,665348.0,1630981.0,13.0,2018.0,604.0,3.0,6.0,6.0,3.0,1.0,6.0,0
-75.59708316677137,6.273955119744812,673404.0,1642815.0,20.0,2018.0,717.0,4.0,9.0,7.0,3.0,1.0,6.0,0
-75.54815612001741,6.274337073297324,663345.0,1633747.0,7.0,2018.0,304.0,6.0,7.0,3.0,1.0,1.0,2.0,0
-75.5604835426926,6.263644431678059,564376.0,1623835.0,16.0,2018.0,408.0,1.0,4.0,4.0,1.0,2.0,1.0,1
-75.54183622849898,6.263327530145202,678040.0,1649813.0,15.0,2018.0,309.0,4.0,11.0,3.0,1.0,2.0,1.0,0
-75.56426165529885,6.244488052966847,682943.0,1654062.0,20.0,2018.0,1019.0,4.0,12.0,10.0,2.0,1.0,6.0,0
-75.58439624702694,6.285782304777628,555114.0,1616527.0,14.0,2018.0,711.0,3.0,2.0,7.0,3.0,1.0,4.0,1
-75.58877380735898,6.260435536644027,661406.0,1633247.0,3.0,2018.0,1115.0,2.0,7.0,11.0,2.0,2.0,1.0,0
-75.58769055749524,6.262340683049724,552472.0,1615078.0,1.0,2018.0,1115.0,4.0,2.0,11.0,1.0,2.0,1.0,1
-75.57511286886594,6.224148792701688,669286.0,1634733.0,16.0,2018.0,1403.0,1.0,7.0,14.0,3.0,1.0,1.0,0
-75.59149888469796,6.231553270632992,678517.0,1648592.0,4.0,2018.0,1602.0,7.0,11.0,16.0,1.0,2.0,1.0,0
-75.58027643515534,6.250500013452692,558298.0,1622089.0,26.0,2018.0,1103.0,1.0,3.0,11.0,1.0,1.0,1.0,1
-75.55612494352106,6.282040741622658,566327.0,1614786.0,30.0,2018.0,412.0,2.0,1.0,4.0,2.0,1.0,1.0,1
-75.60195653938311,6.284354144340961,669743.0,1634205.0,12.0,2018.0,718.0,4.0,7.0,7.0,3.0,1.0,1.0,0
-75.56667398279453,6.243274638276051,674169.0,1641884.0,11.0,2018.0,1013.0,2.0,9.0,10.0,2.0,1.0,1.0,0
-75.56639997853267,6.244881221257732,556550.0,1619189.0,6.0,2018.0,1013.0,2.0,3.0,10.0,1.0,1.0,1.0,1
-75.59933340287819,6.245512028077253,559495.0,1626708.0,8.0,2018.0,1111.0,2.0,5.0,11.0,2.0,2.0,1.0,1
-75.57525396234848,6.246313855457983,681372.0,1645702.0,12.0,2018.0,1009.0,5.0,10.0,10.0,1.0,2.0,1.0,0
-75.57279294260067,6.2352685216506485,558750.0,1619996.0,14.0,2018.0,1012.0,3.0,3.0,10.0,1.0,1.0,4.0,1
-75.59782802148496,6.222382169122237,672098.0,1644983.0,4.0,2018.0,1605.0,4.0,10.0,16.0,1.0,1.0,4.0,0
-75.57069837503396,6.2098753119430325,686622.0,1651543.0,30.0,2018.0,1418.0,5.0,11.0,14.0,1.0,1.0,4.0,0
-75.5846322251879,6.244501696652768,664305.0,1630548.0,9.0,2018.0,1105.0,6.0,6.0,11.0,1.0,2.0,1.0,0
-75.58306243803818,6.239497038636366,557975.0,1617957.0,26.0,2018.0,1105.0,1.0,2.0,11.0,1.0,2.0,1.0,1
-75.53959244214954,6.239802674952438,684675.0,1651084.0,26.0,2018.0,813.0,1.0,11.0,8.0,1.0,1.0,2.0,0
-75.59834707376346,6.238940844262035,551930.0,1614071.0,23.0,2018.0,1109.0,2.0,1.0,11.0,2.0,2.0,1.0,1
-75.56426165529885,6.244488052966847,666035.0,1637976.0,8.0,2018.0,1019.0,3.0,8.0,10.0,1.0,2.0,1.0,0
-75.5733216955233,6.240054538881863,681647.0,1646592.0,18.0,2018.0,1011.0,4.0,10.0,10.0,1.0,2.0,1.0,0
-75.57075374163405,6.249667397041438,552250.0,1614515.0,27.0,2018.0,1019.0,6.0,1.0,10.0,1.0,2.0,1.0,1
-75.57381798969244,6.258734585007813,558133.0,1622087.0,1.0,2018.0,1004.0,7.0,4.0,10.0,1.0,1.0,1.0,1
-75.57653230321294,6.2538876643000565,670087.0,1634292.0,12.0,2018.0,1006.0,4.0,7.0,10.0,2.0,1.0,1.0,0
-75.58203844307978,6.2736774670188025,552696.0,1617057.0,17.0,2018.0,706.0,6.0,2.0,7.0,1.0,2.0,1.0,1
-75.60299361846299,6.211305526468843,557585.0,1621267.0,25.0,2018.0,1610.0,7.0,3.0,16.0,1.0,1.0,4.0,1
-75.56831927653901,6.225641914434672,673396.0,1642971.0,20.0,2018.0,1020.0,4.0,9.0,10.0,1.0,2.0,1.0,0
-75.60751326526962,6.232526511545679,675294.0,1640663.0,31.0,2018.0,1615.0,5.0,8.0,16.0,2.0,2.0,1.0,0
-75.5428767196852,6.289713636095162,563263.0,1625057.0,25.0,2018.0,109.0,3.0,4.0,1.0,1.0,3.0,2.0,1
-75.54850148521962,6.284116885006907,682268.0,1645890.0,14.0,2018.0,301.0,7.0,10.0,3.0,2.0,1.0,1.0,0
-75.59324758187792,6.242870493361868,664947.0,1629846.0,5.0,2018.0,1108.0,2.0,6.0,11.0,1.0,2.0,1.0,0
-75.57943598116401,6.214936812740286,552560.0,1614804.0,31.0,2018.0,1507.0,3.0,1.0,15.0,1.0,1.0,6.0,1
-75.60231009354298,6.250349110285184,557469.0,1619829.0,12.0,2018.0,1204.0,1.0,3.0,12.0,1.0,1.0,1.0,1
-75.57341480709795,6.299326216678934,664696.0,1630927.0,11.0,2018.0,604.0,1.0,6.0,6.0,1.0,1.0,2.0,0
-75.57465010063406,6.236077703128549,555972.0,1617356.0,20.0,2018.0,1012.0,2.0,2.0,10.0,1.0,2.0,1.0,1
-75.57418398663563,6.233620059468975,558786.0,1620655.0,16.0,2018.0,1012.0,5.0,3.0,10.0,1.0,2.0,1.0,1
-75.5813816718692,6.295565011023195,683967.0,1654552.0,24.0,2018.0,606.0,1.0,12.0,6.0,1.0,1.0,6.0,0
-75.5621591989197,6.2445534088935,665804.0,1639547.0,24.0,2018.0,1015.0,5.0,8.0,10.0,1.0,1.0,2.0,0
-75.5835620488963,6.257907036628518,673153.0,1645126.0,6.0,2018.0,1101.0,6.0,10.0,11.0,1.0,2.0,1.0,0
-75.54787666716298,6.204506385962019,667595.0,1637293.0,5.0,2018.0,1408.0,7.0,8.0,14.0,1.0,2.0,1.0,0
-75.57024866135758,6.2615656568790925,661572.0,1633311.0,3.0,2018.0,1004.0,2.0,7.0,10.0,1.0,1.0,1.0,0
-75.58198458379677,6.298211680169302,672969.0,1644265.0,30.0,2018.0,603.0,7.0,9.0,6.0,3.0,1.0,2.0,0
-75.57413792846867,6.265374082308207,676588.0,1641487.0,8.0,2018.0,517.0,6.0,9.0,5.0,1.0,1.0,4.0,0
-75.5723550685229,6.280477754462629,680099.0,1647437.0,26.0,2018.0,516.0,5.0,10.0,5.0,2.0,1.0,6.0,0
-75.57509796669461,6.233696344150418,664682.0,1630675.0,11.0,2018.0,1012.0,1.0,6.0,10.0,1.0,1.0,2.0,0
-75.57165541711865,6.309216336789527,682630.0,1654810.0,24.0,2018.0,504.0,1.0,12.0,5.0,1.0,2.0,1.0,0
-75.57622120836767,6.293888953316173,551159.0,1613691.0,20.0,2018.0,605.0,6.0,1.0,6.0,1.0,1.0,1.0,1
-75.54112266518794,6.237542628297253,559475.0,1626979.0,13.0,2018.0,813.0,7.0,5.0,8.0,3.0,1.0,2.0,1
-75.55928986713404,6.265892423920418,684234.0,1653809.0,18.0,2018.0,409.0,2.0,12.0,4.0,2.0,1.0,1.0,0
-75.56491094904919,6.2563580111244335,680582.0,1646861.0,22.0,2018.0,1018.0,1.0,10.0,10.0,3.0,2.0,1.0,0
-75.6136400803187,6.251096103354486,553294.0,1621756.0,29.0,2018.0,1208.0,4.0,3.0,12.0,1.0,3.0,1.0,1
-75.55435716882809,6.2821650157917155,670287.0,1634591.0,13.0,2018.0,412.0,5.0,7.0,4.0,1.0,2.0,1.0,0
-75.55798793235226,6.303455204461566,567081.0,1628667.0,26.0,2018.0,507.0,6.0,5.0,5.0,1.0,2.0,1.0,1
-75.58636792973101,6.214372993092098,561577.0,1616977.0,18.0,2018.0,1507.0,7.0,2.0,15.0,1.0,2.0,1.0,1
-75.53978299450456,6.231757930392951,680668.0,1647612.0,29.0,2018.0,902.0,1.0,10.0,9.0,1.0,2.0,1.0,0
-75.57852283508434,6.238954656798126,557968.0,1618051.0,26.0,2018.0,1621.0,1.0,2.0,16.0,1.0,1.0,1.0,1
-75.59942867263693,6.224158248136673,555095.0,1616229.0,12.0,2018.0,1612.0,1.0,2.0,16.0,1.0,1.0,1.0,1
-75.56841841048234,6.243857739873219,564531.0,1626778.0,10.0,2018.0,1013.0,4.0,5.0,10.0,6.0,2.0,1.0,1
-75.57029023991169,6.24586913844895,684944.0,1651985.0,2.0,2018.0,1007.0,7.0,12.0,10.0,2.0,2.0,1.0,0
-75.59348528677269,6.261420894518919,562103.0,1619390.0,8.0,2018.0,1113.0,4.0,3.0,11.0,2.0,1.0,1.0,1
-75.57742135110907,6.271537807759677,553629.0,1620457.0,16.0,2018.0,519.0,5.0,3.0,5.0,1.0,2.0,1.0,1
-75.5376573876437,6.233200232158282,556742.0,1619870.0,13.0,2018.0,813.0,2.0,3.0,8.0,3.0,1.0,4.0,1
-75.5564266960531,6.254857405909599,662463.0,1633589.0,5.0,2018.0,803.0,4.0,7.0,8.0,1.0,2.0,1.0,0
-75.56352842221494,6.248939760383582,684816.0,1652741.0,7.0,2018.0,1019.0,5.0,12.0,10.0,1.0,2.0,1.0,0
-75.5769600070179,6.195131553472327,670310.0,1636542.0,30.0,2018.0,1422.0,1.0,7.0,14.0,1.0,2.0,1.0,0
-75.59663343662265,6.263845640107039,552397.0,1614368.0,26.0,2018.0,1114.0,5.0,1.0,11.0,1.0,1.0,1.0,1
-75.59414342376718,6.2803158951956926,682826.0,1654016.0,19.0,2018.0,713.0,3.0,12.0,7.0,2.0,2.0,1.0,0
-75.58424901240339,6.262267231104501,563027.0,1625508.0,30.0,2018.0,702.0,1.0,4.0,7.0,1.0,1.0,6.0,1
-75.5436989233288,6.24008103111478,679702.0,1646498.0,20.0,2018.0,812.0,6.0,10.0,8.0,1.0,1.0,2.0,0
-75.57957445644308,6.246984465445582,686478.0,1651598.0,30.0,2018.0,1009.0,5.0,11.0,10.0,7.0,1.0,1.0,0
-75.57499263935328,6.253077308198023,553710.0,1620716.0,20.0,2018.0,1006.0,2.0,3.0,10.0,1.0,1.0,1.0,1
-75.5672349300395,6.245635916733291,676400.0,1641759.0,8.0,2018.0,1013.0,6.0,9.0,10.0,1.0,2.0,1.0,0
-75.58421079956214,6.2844379031357525,680742.0,1646194.0,16.0,2018.0,710.0,2.0,10.0,7.0,1.0,1.0,2.0,0
-75.56825967792254,6.243768511461546,561115.0,1628069.0,21.0,2018.0,1013.0,1.0,5.0,10.0,2.0,1.0,6.0,1
-75.59698151310118,6.248595157837593,566508.0,1620865.0,20.0,2018.0,1111.0,2.0,3.0,11.0,2.0,1.0,1.0,1
-75.55738393444388,6.2394788557508365,554782.0,1616211.0,12.0,2018.0,907.0,1.0,2.0,9.0,1.0,2.0,1.0,1
-75.57959487705884,6.204878289744022,564353.0,1624475.0,22.0,2018.0,1509.0,7.0,4.0,15.0,1.0,1.0,1.0,1
-75.57653230321294,6.2538876643000565,560017.0,1628593.0,23.0,2018.0,1006.0,3.0,5.0,10.0,1.0,1.0,1.0,1
-75.57039052290898,6.289194239256277,684893.0,1653509.0,14.0,2018.0,511.0,5.0,12.0,5.0,1.0,2.0,1.0,0
-75.63758154678244,6.17524469822007,674851.0,1639658.0,25.0,2018.0,8000.0,6.0,8.0,20.0,1.0,1.0,1.0,0
-75.57096101439826,6.251791543793964,675532.0,1640026.0,27.0,2018.0,1006.0,1.0,8.0,10.0,1.0,1.0,1.0,0
-75.56233245729996,6.248472725210721,683227.0,1654037.0,20.0,2018.0,1019.0,4.0,12.0,10.0,1.0,1.0,2.0,0
-75.60716295341398,6.276751349533996,551648.0,1613761.0,22.0,2018.0,719.0,1.0,1.0,7.0,1.0,1.0,1.0,1
-75.58913852092874,6.244505848221217,551286.0,1613468.0,18.0,2018.0,1106.0,4.0,1.0,11.0,1.0,2.0,1.0,1
-75.57336410801786,6.2762993238647775,675639.0,1640703.0,1.0,2018.0,516.0,6.0,9.0,5.0,1.0,1.0,1.0,0
-75.550507149604,6.2908832840910325,665317.0,1631161.0,13.0,2018.0,105.0,3.0,6.0,1.0,1.0,2.0,1.0,0
-75.54867218565222,6.286061405217301,549770.0,1612061.0,5.0,2018.0,106.0,5.0,1.0,1.0,3.0,1.0,2.0,1
-75.55953887150535,6.256060281310942,552818.0,1620617.0,17.0,2018.0,803.0,6.0,3.0,8.0,2.0,2.0,1.0,1
-75.59160333924935,6.2337525407723895,677329.0,1649729.0,14.0,2018.0,1602.0,3.0,11.0,16.0,1.0,2.0,1.0,0
-75.56102452134894,6.203710542142353,553034.0,1621368.0,23.0,2018.0,1409.0,5.0,3.0,14.0,3.0,2.0,1.0,1
-75.57910299124251,6.251656141818434,680160.0,1647541.0,28.0,2018.0,1102.0,7.0,10.0,11.0,1.0,2.0,1.0,0
-75.56463793051962,6.249259161918634,680933.0,1646205.0,17.0,2018.0,1019.0,3.0,10.0,10.0,8.0,1.0,2.0,0
-75.55030398081765,6.25730344291335,553908.0,1616917.0,17.0,2018.0,801.0,6.0,2.0,8.0,3.0,1.0,1.0,1
-75.58078019617676,6.25662320002962,666579.0,1637812.0,9.0,2018.0,1101.0,4.0,8.0,11.0,2.0,1.0,1.0,0
-75.56874957875071,6.264690418423389,566474.0,1612391.0,9.0,2018.0,406.0,2.0,1.0,4.0,1.0,1.0,1.0,1
-75.55078458530137,6.231429989195777,556519.0,1617462.0,21.0,2018.0,909.0,3.0,2.0,9.0,1.0,2.0,1.0,1
-75.58299862771423,6.257048753935819,556993.0,1618277.0,27.0,2018.0,1101.0,2.0,2.0,11.0,1.0,2.0,1.0,1
-75.56314739364227,6.264078661010588,566025.0,1627251.0,13.0,2018.0,408.0,7.0,5.0,4.0,4.0,2.0,1.0,1
-75.55692096514984,6.267159415509252,561766.0,1626376.0,6.0,2018.0,409.0,7.0,5.0,4.0,2.0,1.0,1.0,1
-75.58749008648262,6.239335856764238,566666.0,1629005.0,25.0,2018.0,1105.0,5.0,5.0,11.0,1.0,2.0,1.0,1
-75.57320622524773,6.250662810353508,680613.0,1646880.0,22.0,2018.0,1006.0,1.0,10.0,10.0,1.0,2.0,1.0,0
-75.56201249602665,6.208801599361602,672647.0,1645063.0,5.0,2018.0,1406.0,5.0,10.0,14.0,1.0,2.0,1.0,0
-75.5695233614306,6.291661934587838,555929.0,1617791.0,22.0,2018.0,511.0,4.0,2.0,5.0,3.0,2.0,1.0,1
-75.56633931336349,6.293876868382418,666311.0,1639011.0,19.0,2018.0,510.0,7.0,8.0,5.0,2.0,2.0,1.0,0
-75.57521097023786,6.246884400434222,555304.0,1616279.0,12.0,2018.0,1009.0,1.0,2.0,10.0,1.0,1.0,6.0,1
-75.55619132117474,6.251048832403755,682597.0,1655213.0,31.0,2018.0,1017.0,1.0,12.0,10.0,3.0,1.0,3.0,0
-75.59302128030963,6.273389147204995,559674.0,1627715.0,17.0,2018.0,705.0,4.0,5.0,7.0,2.0,2.0,1.0,1
-75.57033827144197,6.286416916660674,675385.0,1639963.0,27.0,2018.0,511.0,1.0,8.0,5.0,1.0,1.0,6.0,0
-75.57339046648073,6.291565063003842,682457.0,1654686.0,24.0,2018.0,511.0,1.0,12.0,5.0,2.0,1.0,6.0,0
-75.55920836653834,6.266645132676438,557538.0,1620942.0,22.0,2018.0,408.0,4.0,3.0,4.0,2.0,2.0,1.0,1
-75.55798793235226,6.303455204461566,684700.0,1653403.0,13.0,2018.0,507.0,4.0,12.0,5.0,1.0,1.0,1.0,0
-75.5736502269465,6.275472658510621,564687.0,1624715.0,23.0,2018.0,519.0,1.0,4.0,5.0,1.0,1.0,1.0,1
-75.55304852352123,6.259343674740616,554987.0,1616342.0,12.0,2018.0,801.0,1.0,2.0,8.0,2.0,1.0,1.0,1
-75.57284331966639,6.196977515009844,562411.0,1617502.0,19.0,2018.0,1415.0,1.0,2.0,14.0,3.0,2.0,1.0,1
-75.58031131015478,6.1948117046760425,558170.0,1617387.0,20.0,2018.0,1423.0,2.0,2.0,14.0,2.0,2.0,1.0,1
-75.60596893999963,6.2238555565068125,669331.0,1635257.0,22.0,2018.0,1612.0,7.0,7.0,16.0,1.0,1.0,1.0,0
-75.57512006411244,6.301392295646335,682518.0,1655096.0,31.0,2018.0,604.0,1.0,12.0,6.0,1.0,1.0,4.0,0
-75.54584404823298,6.271288548065113,681037.0,1647717.0,30.0,2018.0,304.0,2.0,10.0,3.0,3.0,1.0,6.0,0
-75.5789620947889,6.209079323536098,673970.0,1640304.0,30.0,2018.0,1507.0,4.0,8.0,15.0,1.0,1.0,1.0,0
-75.60027956832556,6.238844346762176,682235.0,1645732.0,13.0,2018.0,1109.0,6.0,10.0,11.0,1.0,1.0,4.0,0
-75.59562044434306,6.2848838709264125,551899.0,1614057.0,24.0,2018.0,713.0,3.0,1.0,7.0,1.0,1.0,6.0,1
-75.56559265686053,6.231105714663486,554447.0,1615636.0,6.0,2018.0,914.0,2.0,2.0,9.0,1.0,1.0,1.0,1
-75.55622058730272,6.289675240268425,661156.0,1632478.0,25.0,2018.0,211.0,1.0,6.0,2.0,1.0,2.0,1.0,0
-75.5688368106977,6.24699704050812,556997.0,1618299.0,27.0,2018.0,1019.0,2.0,2.0,10.0,1.0,1.0,2.0,1
-75.58788340206497,6.286076070071736,560874.0,1617810.0,24.0,2018.0,711.0,6.0,2.0,7.0,1.0,2.0,1.0,1
-75.59819039330176,6.221301177237669,552985.0,1621348.0,24.0,2018.0,1606.0,6.0,3.0,16.0,2.0,2.0,1.0,1
-75.54514589495307,6.286729918345975,558011.0,1621429.0,26.0,2018.0,107.0,1.0,3.0,1.0,3.0,1.0,3.0,1
-75.5725860112565,6.2503979339624545,666581.0,1637934.0,9.0,2018.0,1006.0,4.0,8.0,10.0,1.0,2.0,1.0,0
-75.58751336690499,6.276493277049023,686182.0,1652075.0,4.0,2018.0,705.0,2.0,12.0,7.0,1.0,2.0,1.0,0
-75.60759744208806,6.252347104992716,566699.0,1628834.0,26.0,2018.0,1207.0,6.0,5.0,12.0,1.0,1.0,1.0,1
-75.54926081055879,6.271059303539888,680410.0,1646775.0,22.0,2018.0,304.0,1.0,10.0,3.0,1.0,1.0,2.0,0
-75.54767278098196,6.248835063919617,550383.0,1612915.0,12.0,2018.0,807.0,5.0,1.0,8.0,1.0,2.0,1.0,1
-75.61146273660609,6.290168131711748,555059.0,1615364.0,5.0,2018.0,6098.0,1.0,2.0,21.0,3.0,1.0,4.0,1
-75.5753211017513,6.242483406514541,549620.0,1612016.0,3.0,2018.0,1010.0,3.0,1.0,10.0,2.0,1.0,1.0,1
-75.57530865260728,6.243399387295997,669870.0,1635430.0,23.0,2018.0,1009.0,1.0,7.0,10.0,1.0,1.0,1.0,0
-75.55076843298397,6.254350928074143,679398.0,1648474.0,6.0,2018.0,803.0,2.0,11.0,8.0,3.0,1.0,4.0,0
-75.56219871701674,6.254746088274927,561984.0,1617869.0,23.0,2018.0,1018.0,5.0,2.0,10.0,1.0,2.0,1.0,1
-75.56186993201571,6.289897065554057,565101.0,1625479.0,28.0,2018.0,402.0,6.0,4.0,4.0,1.0,2.0,1.0,1
-75.57835740864209,6.213718728297707,682949.0,1654056.0,20.0,2018.0,1507.0,4.0,12.0,15.0,2.0,1.0,1.0,0
-75.59368797028597,6.273650109645254,665315.0,1630970.0,13.0,2018.0,705.0,3.0,6.0,7.0,1.0,1.0,2.0,0
-75.60068811550293,6.231171580912862,551993.0,1614201.0,25.0,2018.0,1603.0,4.0,1.0,16.0,4.0,2.0,1.0,1
-75.56639587850172,6.264320765537338,686254.0,1652910.0,10.0,2018.0,407.0,1.0,12.0,4.0,1.0,1.0,1.0,0
-75.56559265686053,6.231105714663486,672775.0,1643933.0,30.0,2018.0,914.0,7.0,9.0,9.0,1.0,1.0,1.0,0
-75.56451287701961,6.274592370055193,680688.0,1647570.0,29.0,2018.0,415.0,1.0,10.0,4.0,3.0,1.0,6.0,0
-75.56652067569674,6.244618323997332,555691.0,1616356.0,9.0,2018.0,1013.0,5.0,2.0,10.0,1.0,2.0,1.0,1
-75.57563871586879,6.2895851588128675,678145.0,1648162.0,3.0,2018.0,605.0,6.0,11.0,6.0,1.0,1.0,6.0,0
-75.57503658102446,6.250174592882353,554221.0,1617195.0,17.0,2018.0,1007.0,6.0,2.0,10.0,1.0,2.0,1.0,1
-75.56959591191827,6.241135102392996,682984.0,1654187.0,20.0,2018.0,1013.0,4.0,12.0,10.0,1.0,2.0,1.0,0
-75.57861543112429,6.252662268760727,676418.0,1640556.0,29.0,2018.0,1102.0,3.0,8.0,11.0,1.0,2.0,1.0,0
-75.57336410801786,6.2762993238647775,558753.0,1620073.0,14.0,2018.0,516.0,3.0,3.0,5.0,1.0,2.0,1.0,1
-75.56238888137145,6.257020490937077,552976.0,1620709.0,19.0,2018.0,1001.0,1.0,3.0,10.0,2.0,1.0,1.0,1
-75.57769384457478,6.242086206366124,552204.0,1614141.0,24.0,2018.0,1009.0,3.0,1.0,10.0,2.0,1.0,2.0,1
-75.61085714341797,6.254377230526439,550031.0,1612185.0,5.0,2018.0,1208.0,5.0,1.0,12.0,2.0,1.0,1.0,1
-75.56346537431574,6.311186839361555,670789.0,1635930.0,25.0,2018.0,502.0,3.0,7.0,5.0,1.0,2.0,1.0,0
-75.57033827144197,6.286416916660674,563454.0,1624947.0,25.0,2018.0,511.0,3.0,4.0,5.0,2.0,2.0,1.0,1
-75.59302128030963,6.273389147204995,555937.0,1617582.0,22.0,2018.0,705.0,4.0,2.0,7.0,1.0,1.0,4.0,1
-75.61336031562666,6.227828397164696,683843.0,1654533.0,23.0,2018.0,1616.0,7.0,12.0,16.0,1.0,2.0,1.0,0
-75.56652695251927,6.287384815105268,665093.0,1630049.0,6.0,2018.0,510.0,3.0,6.0,5.0,6.0,1.0,1.0,0
-75.57724574274481,6.191604316639223,667943.0,1637321.0,6.0,2018.0,1423.0,1.0,8.0,14.0,1.0,2.0,1.0,0
-75.57513869208,6.251338913186125,559480.0,1627382.0,13.0,2018.0,1008.0,7.0,5.0,10.0,5.0,2.0,1.0,1
-75.57061625555437,6.276081123875643,665681.0,1637478.0,7.0,2018.0,516.0,2.0,8.0,5.0,1.0,1.0,1.0,0
-75.59994491135113,6.21385433707387,673698.0,1645043.0,7.0,2018.0,1610.0,7.0,10.0,16.0,1.0,2.0,1.0,0
-75.5798663773243,6.2318555904075446,673570.0,1643073.0,21.0,2018.0,1502.0,5.0,9.0,15.0,2.0,2.0,1.0,0
-75.58000139842002,6.192517242071217,556679.0,1618497.0,1.0,2018.0,1423.0,4.0,3.0,14.0,1.0,1.0,1.0,1
-75.59663343662265,6.263845640107039,677406.0,1650662.0,25.0,2018.0,1114.0,7.0,11.0,11.0,4.0,1.0,1.0,0
-75.60552076688317,6.2812035489677145,670236.0,1635607.0,24.0,2018.0,723.0,2.0,7.0,7.0,1.0,1.0,3.0,0
-75.57452083605351,6.231883017302803,667286.0,1637908.0,10.0,2018.0,1012.0,5.0,8.0,10.0,3.0,1.0,4.0,0
-75.59129820844159,6.201975300032058,669718.0,1635571.0,23.0,2018.0,1501.0,1.0,7.0,15.0,2.0,1.0,1.0,0
-75.55622155995523,6.290955551807003,557513.0,1619567.0,10.0,2018.0,210.0,6.0,3.0,2.0,2.0,1.0,2.0,1
-75.57637197898917,6.276243577676909,556867.0,1617848.0,23.0,2018.0,519.0,5.0,2.0,5.0,1.0,2.0,1.0,1
-75.57039052290898,6.289194239256277,560643.0,1627775.0,18.0,2018.0,511.0,5.0,5.0,5.0,1.0,1.0,1.0,1
-75.55490766270968,6.2681208353845275,560005.0,1626564.0,8.0,2018.0,306.0,2.0,5.0,3.0,1.0,1.0,2.0,1
-75.56549706209012,6.296356852070162,663016.0,1633632.0,7.0,2018.0,508.0,6.0,7.0,5.0,1.0,1.0,1.0,0
